"EventType : Full Waveform"
"SampleRate : 2048 sps"
"Channel : Tran"
"Channel : Vert"
"Channel : Long"
"Units : mm/s"
"EventTime : 07:42:06"
"EventDate : 2021-09-04"
"RecordStopMode : Fixed"
"Pre-triggerLength : 0.25 sec"
"RecordTime : 3.0 sec"
"AutoStopTime : 1 sec"
"Trigger : Tran"
"GeoTriggerLevel : 0.270 mm/s"
"GeoRange : 254.000 mm/s"
"Operator : Operator"
"Setup : Default Micromate DIN.MMB"
"TitleNote1 : Location"
"TitleString1 : "
"TitleNote2 : Client"
"TitleString2 : "
"TitleNote3 : Company"
"TitleString3 : "
"TitleNote4 : General Notes"
"TitleString4 : "
"PostEventNote : "
"SerialNumber : UM6972"
"Version : Micromate DIN 10.90"
"FileName : UM6972_20210904074206.IDFW"
"BatteryLevel : 3.6 volts"
"Calibration : June 4, 2015 by Instantel"
"USBSensorSupport : Disabled"
"TranPPV : 0.709 mm/s"
"VertPPV : 0.772 mm/s"
"LongPPV : 3.728 mm/s"
"TranPPVPonderated : 0.232 mm/s"
"VertPPVPonderated : 0.463 mm/s"
"LongPPVPonderated : 0.643 mm/s"
"TranPPVdB : 2.9826 dB"
"VertPPVdB : 2.2429 dB"
"LongPPVdB : 11.4298 dB"
"TranZCFreq : 44.5 Hz"
"VertZCFreq : 51.2 Hz"
"LongZCFreq : 42.7 Hz"
"TranTimeofPeak : 1.211 sec"
"VertTimeofPeak : 1.283 sec"
"LongTimeofPeak : 2.532 sec"
"TranPeakAcceleration : 0.123 g"
"VertPeakAcceleration : 0.077 g"
"LongPeakAcceleration : 0.425 g"
"TranPeakDisplacement : 0.001 mm"
"VertPeakDisplacement : 0.003 mm"
"LongPeakDisplacement : 0.004 mm"
"PeakVectorSum : 3.777 mm/s"
"PeakVectorSumTimeSum : 2.532 sec"
"TranTestResults : Passed"
"VertTestResults : Passed"
"LongTestResults : Passed"
Waveform Data Channels
	Tran	Vert	Long
	-0.378	-0.670	-0.260
	-0.173	-0.701	-0.079
	-0.039	-0.725	0.063
	0.055	-0.725	0.095
	0.032	-0.733	0.102
	0.055	-0.686	0.142
	0.102	-0.623	0.166
	0.134	-0.575	0.205
	0.126	-0.536	0.173
	0.087	-0.497	0.142
	0.047	-0.465	0.126
	0.032	-0.457	0.134
	0.032	-0.441	0.126
	0.047	-0.418	0.118
	0.039	-0.426	0.110
	0.095	-0.394	0.181
	0.394	-0.276	0.473
	0.615	-0.087	0.662
	0.638	0.158	0.670
	0.536	0.363	0.607
	0.426	0.504	0.394
	0.284	0.583	1.214
	0.150	0.623	1.056
	0.024	0.607	0.441
	0.000	0.607	0.142
	-0.039	0.591	0.047
	-0.055	0.567	0.055
	-0.079	0.512	0.071
	-0.079	0.465	0.095
	-0.055	0.441	0.110
	-0.008	0.434	0.134
	0.016	0.394	0.118
	0.039	0.386	0.118
	0.016	0.386	0.150
	0.047	0.394	0.158
	0.016	0.386	0.166
	-0.197	0.307	-0.063
	-0.473	0.166	-0.292
	-0.567	-0.055	-0.386
	-0.504	-0.252	-0.339
	-0.473	-0.520	-0.323
	-0.386	-0.701	-0.268
	-0.197	-0.709	-0.079
	-0.055	-0.725	0.071
	0.016	-0.725	0.134
	0.024	-0.725	0.134
	0.055	-0.670	0.166
	0.110	-0.631	0.205
	0.118	-0.575	0.221
	0.110	-0.504	0.189
	0.071	-0.481	0.158
	0.047	-0.473	0.142
	0.024	-0.465	0.134
	0.024	-0.434	0.134
	0.016	-0.449	0.126
	0.008	-0.434	0.134
	0.102	-0.394	0.197
	0.394	-0.260	0.489
	0.615	-0.063	0.741
	0.638	0.173	0.772
	0.520	0.386	0.843
	0.402	0.504	1.813
	0.260	0.599	0.922
	0.134	0.615	2.301
	0.016	0.631	2.483
	0.008	0.607	1.103
	-0.047	0.567	0.142
	-0.071	0.560	-0.087
	-0.095	0.528	-0.032
	-0.071	0.481	0.055
	-0.047	0.441	0.110
	-0.024	0.426	0.142
	0.000	0.402	0.166
	0.008	0.394	0.158
	0.008	0.386	0.173
	0.016	0.378	0.166
	0.016	0.402	0.173
	-0.205	0.300	-0.055
	-0.465	0.158	-0.307
	-0.560	-0.047	-0.410
	-0.497	-0.252	-0.323
	-0.473	-0.544	-0.370
	-0.370	-0.678	-0.276
	-0.166	-0.701	-0.071
	-0.047	-0.709	0.063
	0.016	-0.725	0.110
	0.016	-0.733	0.118
	0.071	-0.686	0.134
	0.079	-0.631	0.189
	0.110	-0.560	0.213
	0.102	-0.512	0.189
	0.087	-0.481	0.181
	0.055	-0.457	0.158
	0.039	-0.457	0.142
	0.024	-0.441	0.118
	0.016	-0.410	0.126
	0.016	-0.418	0.118
	0.087	-0.386	0.213
	0.394	-0.276	0.504
	0.591	-0.047	0.851
	0.615	0.181	0.835
	0.520	0.386	0.820
	0.394	0.536	1.458
	0.244	0.591	0.993
	0.110	0.607	0.378
	-0.008	0.615	0.118
	0.000	0.607	0.252
	-0.047	0.567	0.236
	-0.079	0.552	0.118
	-0.095	0.504	0.055
	-0.095	0.465	0.063
	-0.047	0.426	0.095
	-0.024	0.410	0.134
	0.008	0.410	0.142
	0.008	0.402	0.166
	0.016	0.394	0.150
	0.016	0.394	0.166
	0.016	0.378	0.173
	-0.221	0.315	-0.063
	-0.481	0.134	-0.307
	-0.567	-0.047	-0.378
	-0.489	-0.244	-0.315
	-0.497	-0.552	-0.355
	-0.378	-0.694	-0.260
	-0.173	-0.709	-0.079
	-0.039	-0.717	0.071
	0.000	-0.725	0.102
	0.024	-0.725	0.126
	0.055	-0.670	0.158
	0.095	-0.638	0.205
	0.102	-0.583	0.205
	0.087	-0.520	0.189
	0.063	-0.497	0.181
	0.039	-0.465	0.142
	0.000	-0.465	0.134
	0.008	-0.449	0.134
	0.008	-0.449	0.134
	0.008	-0.441	0.126
	0.102	-0.386	0.244
	0.410	-0.252	0.497
	0.623	-0.047	0.733
	0.631	0.166	0.757
	0.512	0.378	0.631
	0.386	0.504	0.489
	0.244	0.575	0.370
	0.087	0.607	0.378
	0.000	0.615	0.489
	-0.024	0.615	0.607
	-0.055	0.583	0.355
	-0.071	0.552	0.134
	-0.102	0.504	0.032
	-0.102	0.473	0.071
	-0.047	0.434	0.110
	-0.032	0.410	0.134
	0.000	0.386	0.142
	0.016	0.402	0.166
	0.008	0.378	0.173
	0.008	0.378	0.189
	0.008	0.370	0.173
	-0.236	0.276	-0.079
	-0.481	0.110	-0.315
	-0.567	-0.071	-0.370
	-0.497	-0.276	-0.315
	-0.512	-0.567	-0.370
	-0.394	-0.717	-0.268
	-0.189	-0.725	-0.055
	-0.039	-0.749	0.102
	0.008	-0.741	0.142
	0.016	-0.733	0.166
	0.047	-0.709	0.166
	0.087	-0.646	0.173
	0.110	-0.591	0.189
	0.102	-0.520	0.181
	0.063	-0.481	0.158
	0.032	-0.473	0.134
	0.016	-0.465	0.134
	0.024	-0.465	0.134
	0.008	-0.449	0.126
	0.000	-0.449	0.126
	0.118	-0.402	0.236
	0.410	-0.268	0.536
	0.607	-0.063	0.694
	0.607	0.166	0.686
	0.512	0.378	0.583
	0.386	0.512	0.378
	0.221	0.583	0.977
	0.087	0.599	1.261
	-0.008	0.615	0.977
	-0.047	0.583	0.418
	-0.079	0.560	0.095
	-0.079	0.536	0.016
	-0.095	0.497	0.055
	-0.087	0.457	0.102
	-0.055	0.394	0.126
	-0.024	0.378	0.166
	-0.008	0.394	0.166
	-0.008	0.378	0.166
	-0.008	0.363	0.166
	-0.008	0.363	0.189
	0.008	0.355	0.173
	-0.244	0.276	-0.095
	-0.489	0.118	-0.284
	-0.575	-0.079	-0.370
	-0.497	-0.284	-0.284
	-0.528	-0.599	-0.355
	-0.402	-0.741	-0.236
	-0.173	-0.709	-0.055
	-0.024	-0.733	0.087
	0.024	-0.725	0.126
	0.032	-0.694	0.134
	0.063	-0.678	0.181
	0.071	-0.638	0.229
	0.095	-0.575	0.229
	0.079	-0.536	0.213
	0.047	-0.504	0.173
	0.032	-0.481	0.158
	0.032	-0.465	0.134
	0.008	-0.457	0.134
	0.000	-0.441	0.126
	-0.008	-0.441	0.126
	0.118	-0.378	0.260
	0.426	-0.252	0.552
	0.607	-0.032	0.686
	0.623	0.205	0.694
	0.489	0.402	0.591
	0.355	0.520	0.497
	0.221	0.599	0.394
	0.079	0.599	0.276
	-0.024	0.615	0.189
	-0.047	0.599	0.158
	-0.087	0.575	0.110
	-0.110	0.544	0.110
	-0.110	0.504	0.087
	-0.095	0.473	0.095
	-0.079	0.434	0.118
	-0.047	0.402	0.126
	-0.032	0.402	0.166
	-0.016	0.394	0.181
	0.000	0.386	0.197
	0.008	0.378	0.181
	-0.016	0.363	0.173
	-0.276	0.284	-0.063
	-0.504	0.102	-0.292
	-0.583	-0.087	-0.347
	-0.489	-0.284	-0.260
	-0.512	-0.599	-0.339
	-0.378	-0.725	-0.229
	-0.173	-0.733	-0.032
	-0.024	-0.733	0.087
	0.024	-0.749	0.126
	0.024	-0.701	0.150
	0.063	-0.670	0.166
	0.095	-0.615	0.221
	0.102	-0.567	0.229
	0.087	-0.512	0.221
	0.055	-0.481	0.197
	0.016	-0.465	0.173
	0.016	-0.457	0.142
	0.008	-0.457	0.158
	0.000	-0.441	0.150
	0.016	-0.418	0.150
	0.118	-0.370	0.276
	0.418	-0.260	0.552
	0.575	-0.024	0.820
	0.583	0.213	0.820
	0.489	0.410	0.678
	0.355	0.536	0.867
	0.205	0.591	0.623
	0.055	0.615	0.323
	-0.032	0.631	0.158
	-0.047	0.615	0.142
	-0.063	0.583	0.142
	-0.110	0.536	0.118
	-0.102	0.489	0.102
	-0.095	0.449	0.118
	-0.063	0.426	0.134
	-0.047	0.418	0.166
	-0.039	0.394	0.173
	-0.008	0.394	0.181
	0.008	0.386	0.173
	0.000	0.386	0.181
	-0.024	0.386	0.181
	-0.300	0.276	-0.087
	-0.528	0.110	-0.300
	-0.591	-0.118	-0.363
	-0.497	-0.268	-0.252
	-0.560	-0.599	-0.331
	-0.394	-0.701	-0.205
	-0.205	-0.725	-0.024
	-0.032	-0.749	0.110
	0.000	-0.741	0.134
	0.047	-0.717	0.150
	0.087	-0.694	0.197
	0.110	-0.623	0.252
	0.095	-0.583	0.244
	0.079	-0.528	0.221
	0.032	-0.504	0.181
	0.000	-0.465	0.166
	0.000	-0.457	0.142
	-0.008	-0.457	0.158
	-0.008	-0.434	0.166
	-0.008	-0.426	0.142
	0.150	-0.370	0.300
	0.441	-0.221	0.552
	0.599	-0.008	0.859
	0.591	0.229	1.308
	0.473	0.410	1.797
	0.355	0.536	1.789
	0.197	0.599	0.930
	0.063	0.623	0.292
	-0.032	0.623	0.095
	-0.039	0.599	0.087
	-0.079	0.575	0.110
	-0.095	0.536	0.102
	-0.126	0.504	0.110
	-0.095	0.465	0.110
	-0.063	0.441	0.134
	-0.055	0.418	0.150
	-0.047	0.410	0.150
	-0.016	0.402	0.173
	-0.008	0.386	0.181
	0.000	0.378	0.189
	-0.008	0.370	0.150
	-0.284	0.260	-0.102
	-0.544	0.110	-0.307
	-0.583	-0.095	-0.370
	-0.465	-0.260	-0.236
	-0.552	-0.631	-0.339
	-0.386	-0.741	-0.244
	-0.189	-0.757	-0.055
	-0.055	-0.749	0.087
	-0.008	-0.749	0.110
	0.016	-0.709	0.158
	0.047	-0.686	0.181
	0.071	-0.615	0.229
	0.087	-0.575	0.229
	0.063	-0.528	0.205
	0.039	-0.489	0.173
	0.016	-0.481	0.173
	-0.024	-0.473	0.158
	-0.024	-0.465	0.142
	0.000	-0.434	0.142
	-0.008	-0.434	0.142
	0.134	-0.370	0.307
	0.441	-0.229	0.567
	0.583	-0.008	1.111
	0.575	0.236	1.379
	0.465	0.434	0.938
	0.331	0.544	0.520
	0.189	0.607	0.300
	0.055	0.631	0.189
	-0.024	0.623	0.173
	-0.047	0.599	0.189
	-0.079	0.575	0.158
	-0.095	0.552	0.142
	-0.095	0.504	0.134
	-0.079	0.489	0.126
	-0.047	0.457	0.134
	-0.039	0.441	0.158
	-0.024	0.410	0.189
	-0.016	0.402	0.197
	-0.008	0.402	0.213
	0.000	0.394	0.205
	-0.039	0.402	0.173
	-0.315	0.276	-0.102
	-0.544	0.087	-0.307
	-0.591	-0.102	-0.347
	-0.457	-0.268	-0.229
	-0.504	-0.591	-0.315
	-0.402	-0.717	-0.189
	-0.221	-0.701	-0.016
	-0.071	-0.733	0.118
	-0.024	-0.733	0.126
	0.008	-0.686	0.166
	0.039	-0.654	0.205
	0.087	-0.583	0.260
	0.118	-0.536	0.260
	0.102	-0.497	0.229
	0.039	-0.473	0.205
	0.000	-0.449	0.189
	-0.016	-0.434	0.173
	-0.024	-0.426	0.166
	-0.008	-0.418	0.158
	-0.024	-0.418	0.158
	0.150	-0.347	0.331
	0.457	-0.189	0.607
	0.615	0.024	0.741
	0.583	0.252	0.709
	0.473	0.449	0.615
	0.323	0.575	0.489
	0.197	0.623	0.363
	0.055	0.646	0.260
	-0.024	0.654	0.205
	-0.047	0.638	0.166
	-0.087	0.599	0.142
	-0.102	0.552	0.126
	-0.118	0.512	0.126
	-0.102	0.473	0.142
	-0.063	0.449	0.166
	-0.047	0.426	0.197
	-0.032	0.418	0.181
	-0.024	0.410	0.189
	-0.016	0.410	0.189
	-0.016	0.410	0.197
	-0.032	0.402	0.173
	-0.315	0.292	-0.102
	-0.544	0.102	-0.315
	-0.599	-0.102	-0.347
	-0.465	-0.244	-0.221
	-0.520	-0.599	-0.323
	-0.386	-0.725	-0.173
	-0.181	-0.709	-0.016
	-0.055	-0.701	0.110
	-0.008	-0.701	0.110
	0.016	-0.686	0.166
	0.047	-0.638	0.205
	0.087	-0.599	0.236
	0.087	-0.544	0.252
	0.071	-0.512	0.213
	0.039	-0.465	0.181
	0.008	-0.449	0.173
	0.008	-0.434	0.173
	-0.008	-0.426	0.181
	-0.032	-0.426	0.166
	-0.016	-0.402	0.158
	0.166	-0.331	0.363
	0.465	-0.189	0.638
	0.607	0.024	0.757
	0.583	0.252	0.717
	0.473	0.441	0.623
	0.323	0.567	0.504
	0.173	0.638	0.378
	0.024	0.662	0.252
	-0.047	0.638	0.252
	-0.055	0.599	0.229
	-0.087	0.591	0.181
	-0.118	0.536	0.142
	-0.118	0.512	0.118
	-0.095	0.481	0.142
	-0.047	0.465	0.142
	-0.016	0.426	0.181
	-0.024	0.410	0.213
	-0.024	0.394	0.205
	-0.024	0.402	0.205
	-0.016	0.402	0.229
	-0.055	0.378	0.166
	-0.307	0.276	-0.118
	-0.544	0.095	-0.292
	-0.591	-0.126	-0.339
	-0.441	-0.260	-0.197
	-0.504	-0.615	-0.292
	-0.378	-0.741	-0.166
	-0.181	-0.741	0.024
	-0.039	-0.749	0.118
	0.000	-0.717	0.142
	0.024	-0.670	0.166
	0.055	-0.646	0.205
	0.095	-0.583	0.268
	0.095	-0.544	0.268
	0.079	-0.520	0.236
	0.039	-0.481	0.189
	0.016	-0.457	0.181
	0.008	-0.441	0.189
	0.000	-0.418	0.173
	0.000	-0.426	0.181
	-0.008	-0.426	0.181
	0.181	-0.370	0.355
	0.473	-0.189	0.638
	0.607	0.032	0.741
	0.575	0.252	1.253
	0.465	0.441	1.860
	0.315	0.552	1.442
	0.166	0.615	0.654
	0.032	0.607	0.181
	-0.008	0.638	0.244
	-0.016	0.623	0.363
	-0.071	0.567	0.252
	-0.110	0.528	0.181
	-0.102	0.497	0.134
	-0.095	0.473	0.134
	-0.063	0.441	0.158
	-0.032	0.434	0.189
	-0.024	0.410	0.197
	-0.008	0.410	0.213
	0.016	0.378	0.205
	0.016	0.386	0.213
	-0.039	0.370	0.166
	-0.339	0.268	-0.102
	-0.528	0.071	-0.300
	-0.575	-0.142	-0.331
	-0.434	-0.268	-0.181
	-0.489	-0.615	-0.260
	-0.355	-0.725	-0.150
	-0.181	-0.733	0.008
	-0.047	-0.765	0.134
	-0.016	-0.741	0.142
	0.016	-0.694	0.173
	0.047	-0.670	0.221
	0.087	-0.623	0.260
	0.095	-0.567	0.268
	0.071	-0.512	0.236
	0.055	-0.481	0.213
	0.039	-0.457	0.189
	0.024	-0.449	0.189
	0.000	-0.441	0.173
	0.008	-0.434	0.166
	-0.016	-0.410	0.166
	0.181	-0.355	0.402
	0.481	-0.189	0.670
	0.607	0.055	1.103
	0.567	0.268	1.214
	0.449	0.457	0.899
	0.315	0.567	0.552
	0.173	0.615	0.347
	0.016	0.623	0.118
	-0.016	0.615	0.701
	-0.039	0.591	0.780
	-0.079	0.583	0.386
	-0.087	0.536	0.134
	-0.102	0.512	0.071
	-0.087	0.481	0.118
	-0.039	0.441	0.181
	-0.024	0.418	0.197
	-0.008	0.418	0.205
	0.000	0.410	0.213
	0.008	0.410	0.213
	0.016	0.394	0.221
	-0.047	0.378	0.150
	-0.355	0.244	-0.110
	-0.536	0.063	-0.284
	-0.583	-0.142	-0.315
	-0.402	-0.284	-0.173
	-0.481	-0.607	-0.260
	-0.347	-0.709	-0.150
	-0.173	-0.733	0.008
	-0.039	-0.749	0.118
	-0.016	-0.725	0.150
	0.016	-0.701	0.197
	0.071	-0.654	0.236
	0.102	-0.607	0.252
	0.102	-0.544	0.252
	0.055	-0.504	0.221
	0.047	-0.481	0.205
	0.016	-0.441	0.189
	0.000	-0.449	0.189
	0.000	-0.449	0.189
	0.000	-0.441	0.173
	-0.008	-0.426	0.181
	0.205	-0.347	0.402
	0.497	-0.181	0.670
	0.607	0.055	0.749
	0.567	0.284	0.709
	0.465	0.449	0.607
	0.315	0.544	0.473
	0.173	0.615	0.370
	0.016	0.646	0.252
	-0.032	0.615	0.244
	-0.039	0.599	0.236
	-0.095	0.560	0.181
	-0.110	0.520	0.150
	-0.126	0.481	0.142
	-0.110	0.449	0.158
	-0.071	0.441	0.181
	-0.024	0.434	0.213
	0.000	0.426	0.229
	0.000	0.418	0.236
	-0.008	0.402	0.221
	0.016	0.386	0.229
	-0.071	0.347	0.158
	-0.363	0.244	-0.110
	-0.560	0.055	-0.276
	-0.599	-0.158	-0.307
	-0.434	-0.268	-0.134
	-0.489	-0.607	-0.244
	-0.323	-0.741	-0.110
	-0.150	-0.749	0.032
	-0.032	-0.749	0.142
	0.000	-0.749	0.142
	0.039	-0.701	0.189
	0.063	-0.646	0.244
	0.102	-0.599	0.268
	0.110	-0.560	0.260
	0.079	-0.512	0.236
	0.047	-0.465	0.213
	0.024	-0.449	0.189
	0.008	-0.449	0.189
	0.008	-0.434	0.189
	0.008	-0.426	0.189
	0.000	-0.418	0.197
	0.213	-0.315	0.434
	0.497	-0.173	0.686
	0.615	0.063	0.780
	0.575	0.276	0.717
	0.457	0.457	0.631
	0.307	0.560	0.512
	0.173	0.591	0.355
	0.032	0.607	0.457
	-0.008	0.615	0.449
	-0.039	0.599	0.292
	-0.079	0.567	0.181
	-0.126	0.512	0.134
	-0.110	0.481	0.142
	-0.087	0.449	0.189
	-0.063	0.418	0.213
	-0.047	0.410	0.229
	-0.047	0.418	0.221
	-0.024	0.410	0.236
	0.000	0.394	0.229
	0.000	0.394	0.244
	-0.079	0.355	0.142
	-0.370	0.229	-0.126
	-0.552	0.047	-0.276
	-0.583	-0.173	-0.292
	-0.418	-0.292	-0.173
	-0.457	-0.607	-0.221
	-0.323	-0.709	-0.095
	-0.142	-0.741	0.032
	-0.032	-0.749	0.142
	-0.016	-0.741	0.150
	0.016	-0.709	0.181
	0.047	-0.662	0.252
	0.087	-0.599	0.268
	0.079	-0.552	0.276
	0.079	-0.497	0.244
	0.047	-0.465	0.229
	0.008	-0.449	0.221
	0.008	-0.426	0.205
	-0.016	-0.441	0.197
	0.000	-0.441	0.189
	0.000	-0.426	0.205
	0.229	-0.347	0.434
	0.497	-0.166	0.709
	0.623	0.063	0.796
	0.560	0.300	0.733
	0.426	0.465	0.638
	0.284	0.575	0.512
	0.150	0.615	0.300
	0.016	0.623	0.899
	-0.016	0.615	0.851
	-0.047	0.599	0.418
	-0.071	0.575	0.142
	-0.087	0.536	0.095
	-0.110	0.504	0.110
	-0.079	0.465	0.158
	-0.055	0.441	0.197
	-0.032	0.434	0.213
	-0.016	0.418	0.213
	-0.008	0.394	0.221
	-0.008	0.402	0.229
	-0.016	0.402	0.244
	-0.102	0.347	0.126
	-0.402	0.236	-0.142
	-0.552	0.063	-0.284
	-0.567	-0.166	-0.300
	-0.418	-0.300	-0.166
	-0.465	-0.615	-0.213
	-0.300	-0.725	-0.063
	-0.158	-0.725	0.063
	-0.047	-0.741	0.142
	-0.024	-0.749	0.166
	0.008	-0.709	0.213
	0.055	-0.662	0.252
	0.095	-0.607	0.276
	0.102	-0.544	0.292
	0.079	-0.504	0.252
	0.032	-0.457	0.221
	0.008	-0.457	0.213
	0.008	-0.449	0.205
	-0.008	-0.449	0.221
	-0.008	-0.434	0.213
	-0.008	-0.418	0.221
	0.236	-0.339	0.457
	0.497	-0.173	0.709
	0.607	0.055	0.796
	0.567	0.300	0.765
	0.441	0.473	0.654
	0.292	0.575	0.489
	0.142	0.615	0.323
	-0.008	0.631	0.835
	-0.039	0.607	0.757
	-0.079	0.583	0.402
	-0.095	0.575	0.181
	-0.118	0.536	0.126
	-0.126	0.489	0.142
	-0.102	0.441	0.173
	-0.055	0.426	0.205
	-0.039	0.418	0.229
	-0.016	0.402	0.221
	-0.008	0.402	0.244
	0.000	0.402	0.244
	-0.016	0.394	0.236
	-0.118	0.355	0.134
	-0.394	0.236	-0.118
	-0.567	0.039	-0.276
	-0.575	-0.189	-0.300
	-0.449	-0.355	-0.150
	-0.457	-0.631	-0.189
	-0.284	-0.725	-0.071
	-0.134	-0.749	0.087
	-0.032	-0.749	0.134
	-0.039	-0.765	0.142
	0.008	-0.709	0.205
	0.071	-0.662	0.276
	0.118	-0.607	0.292
	0.102	-0.536	0.300
	0.063	-0.489	0.260
	0.008	-0.465	0.229
	0.000	-0.465	0.213
	-0.008	-0.449	0.205
	-0.008	-0.449	0.197
	-0.039	-0.434	0.189
	-0.024	-0.418	0.213
	0.221	-0.331	0.465
	0.497	-0.158	0.701
	0.599	0.071	0.709
	0.536	0.300	1.348
	0.426	0.465	1.135
	0.268	0.560	0.749
	0.134	0.631	0.473
	-0.024	0.631	0.268
	-0.055	0.615	0.205
	-0.039	0.583	0.189
	-0.087	0.552	0.181
	-0.118	0.528	0.158
	-0.118	0.481	0.173
	-0.087	0.449	0.173
	-0.063	0.434	0.197
	-0.047	0.426	0.229
	-0.024	0.402	0.236
	-0.024	0.402	0.244
	-0.016	0.386	0.244
	-0.008	0.370	0.236
	-0.118	0.315	0.134
	-0.426	0.205	-0.126
	-0.591	0.016	-0.276
	-0.583	-0.197	-0.276
	-0.441	-0.347	-0.158
	-0.449	-0.607	-0.173
	-0.284	-0.694	-0.047
	-0.134	-0.733	0.095
	-0.032	-0.741	0.173
	-0.024	-0.757	0.181
	0.016	-0.709	0.221
	0.071	-0.670	0.260
	0.102	-0.599	0.307
	0.102	-0.520	0.292
	0.047	-0.504	0.268
	0.016	-0.473	0.221
	0.000	-0.449	0.205
	0.000	-0.434	0.205
	0.000	-0.426	0.213
	-0.008	-0.426	0.205
	0.008	-0.434	0.229
	0.268	-0.347	0.465
	0.536	-0.142	0.796
	0.607	0.087	0.922
	0.544	0.315	0.922
	0.418	0.481	0.867
	0.276	0.560	0.654
	0.142	0.607	0.410
	-0.008	0.615	0.252
	-0.032	0.591	0.260
	-0.087	0.575	0.229
	-0.118	0.544	0.197
	-0.142	0.520	0.173
	-0.134	0.481	0.158
	-0.095	0.449	0.197
	-0.063	0.410	0.213
	-0.032	0.386	0.252
	-0.024	0.402	0.260
	-0.024	0.386	0.244
	-0.008	0.394	0.244
	-0.008	0.378	0.260
	-0.134	0.315	0.118
	-0.410	0.213	-0.142
	-0.567	0.016	-0.292
	-0.583	-0.205	-0.268
	-0.449	-0.370	-0.158
	-0.434	-0.615	-0.166
	-0.276	-0.709	-0.024
	-0.126	-0.733	0.102
	-0.039	-0.749	0.173
	-0.016	-0.749	0.189
	0.024	-0.701	0.221
	0.047	-0.662	0.268
	0.095	-0.607	0.307
	0.087	-0.536	0.292
	0.047	-0.489	0.268
	0.016	-0.473	0.252
	0.008	-0.457	0.236
	0.008	-0.449	0.221
	-0.008	-0.449	0.221
	-0.016	-0.434	0.221
	-0.008	-0.418	0.260
	0.284	-0.331	0.512
	0.528	-0.142	0.772
	0.599	0.095	0.835
	0.544	0.323	0.741
	0.418	0.481	0.638
	0.268	0.567	0.512
	0.134	0.646	0.402
	-0.008	0.638	0.276
	-0.039	0.607	0.481
	-0.063	0.591	0.402
	-0.102	0.544	0.260
	-0.118	0.504	0.173
	-0.126	0.481	0.150
	-0.095	0.449	0.205
	-0.063	0.426	0.229
	-0.047	0.418	0.276
	-0.016	0.410	0.244
	-0.008	0.410	0.268
	0.008	0.394	0.268
	0.000	0.378	0.284
	-0.150	0.331	0.126
	-0.426	0.197	-0.134
	-0.575	0.008	-0.284
	-0.583	-0.213	-0.268
	-0.441	-0.370	-0.150
	-0.426	-0.638	-0.166
	-0.252	-0.709	-0.032
	-0.118	-0.733	0.134
	-0.032	-0.741	0.189
	-0.032	-0.749	0.189
	0.016	-0.717	0.213
	0.047	-0.654	0.284
	0.087	-0.591	0.315
	0.102	-0.528	0.307
	0.047	-0.497	0.268
	0.024	-0.473	0.252
	0.008	-0.449	0.244
	-0.008	-0.449	0.229
	0.008	-0.434	0.221
	0.008	-0.426	0.205
	0.032	-0.418	0.252
	0.300	-0.307	0.536
	0.544	-0.118	0.749
	0.599	0.110	0.922
	0.528	0.323	1.206
	0.410	0.497	0.828
	0.268	0.599	1.237
	0.126	0.646	1.033
	0.008	0.646	0.481
	-0.032	0.631	0.236
	-0.063	0.591	0.166
	-0.095	0.567	0.173
	-0.118	0.536	0.173
	-0.110	0.489	0.189
	-0.079	0.457	0.189
	-0.039	0.434	0.213
	-0.032	0.426	0.244
	-0.024	0.410	0.252
	-0.016	0.402	0.268
	-0.016	0.402	0.260
	-0.016	0.386	0.268
	-0.166	0.331	0.102
	-0.434	0.205	-0.126
	-0.575	-0.008	-0.252
	-0.560	-0.205	-0.252
	-0.434	-0.402	-0.158
	-0.426	-0.638	-0.150
	-0.268	-0.701	-0.008
	-0.102	-0.725	0.118
	-0.024	-0.741	0.189
	-0.008	-0.741	0.189
	0.016	-0.709	0.229
	0.063	-0.654	0.260
	0.118	-0.583	0.292
	0.087	-0.536	0.284
	0.047	-0.489	0.276
	0.008	-0.457	0.236
	0.000	-0.449	0.221
	-0.016	-0.449	0.213
	-0.016	-0.426	0.229
	-0.016	-0.418	0.221
	0.016	-0.402	0.268
	0.292	-0.307	0.536
	0.536	-0.118	0.741
	0.591	0.110	0.788
	0.520	0.339	0.717
	0.410	0.504	0.575
	0.260	0.599	0.654
	0.126	0.631	0.686
	0.000	0.631	0.426
	-0.047	0.607	0.268
	-0.071	0.575	0.205
	-0.095	0.560	0.189
	-0.118	0.520	0.173
	-0.110	0.481	0.197
	-0.087	0.449	0.205
	-0.047	0.426	0.229
	-0.039	0.418	0.236
	-0.024	0.410	0.252
	-0.016	0.402	0.260
	-0.024	0.410	0.260
	-0.016	0.402	0.268
	-0.173	0.331	0.087
	-0.441	0.213	-0.142
	-0.583	0.008	-0.268
	-0.560	-0.221	-0.252
	-0.449	-0.402	-0.173
	-0.426	-0.631	-0.134
	-0.236	-0.694	0.008
	-0.095	-0.733	0.118
	-0.016	-0.725	0.197
	-0.008	-0.741	0.181
	0.024	-0.709	0.221
	0.055	-0.638	0.284
	0.087	-0.591	0.300
	0.079	-0.544	0.307
	0.063	-0.489	0.284
	0.016	-0.457	0.229
	0.008	-0.441	0.221
	0.008	-0.426	0.213
	0.016	-0.418	0.213
	0.000	-0.394	0.205
	0.032	-0.386	0.268
	0.307	-0.276	0.544
